Total Sum: NZ$50,810.00, original: NZ$50,810
Total Sum: NZ$50,564.00, original: NZ$50,564
Total Sum: NZ$50,810.00, original: NZ$50,810
Total Sum: NZ$50,810.00, original: NZ$50,810
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$27,500.00, original: NZ$27,500
Total Sum: NZ$38,750.00, original: NZ$38,750
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$28,000.00, original: NZ$28,000
Total Sum: NZ$28,000.00, original: NZ$28,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$28,000.00, original: NZ$28,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$38,750.00, original: NZ$38,750
Total Sum: NZ$27,500.00, original: NZ$27,500
Total Sum: NZ$25,000.00, original: NZ$25,000
Total Sum: NZ$39,000.00, original: NZ$39,000
Total Sum: NZ$26,030.00, original: NZ$26,030
Total Sum: NZ$26,000.00, original: NZ$26,000
Total Sum: NZ$25,407.00, original: NZ$25,407
Total Sum: NZ$21,584.00, original: NZ$21,584
Total Sum: NZ$64,752.00, original: NZ$64,752
Total Sum: NZ$68,130.00, original: NZ$68,130
Total Sum: NZ$22,710.00, original: NZ$22,710
Total Sum: NZ$21,584.00, original: NZ$21,584
Total Sum: NZ$21,584.00, original: NZ$21,584
Total Sum: NZ$29,037.00, original: NZ$29,037
Total Sum: NZ$29,003.00, original: NZ$29,003
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$28,800.00, original: NZ$28,800
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$33,500.00, original: NZ$33,500
Total Sum: NZ$27,000.00, original: NZ$27,000
Total Sum: NZ$27,000.00, original: NZ$27,000
Total Sum: NZ$27,000.00, original: NZ$27,000
Total Sum: NZ$24,000.00, original: NZ$24,000
Total Sum: NZ$18,460.00, original: NZ$18,460
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$26,500.00, original: NZ$26,500
Total Sum: NZ$32,500.00, original: NZ$32,500
